,url,statement,verdict,date
4523,https://demagog.org.pl/wypowiedzi/wzrost-gospodarczy-polski-analiza-slow-jacka-saryusza-wolskiego/,"PKB Pol­ski w prze­cią­gu 2004-2014 wzrósł o 49%, jak cała unia 11%.
 ",PRAWDA,0
4524,https://demagog.org.pl/wypowiedzi/dyrektywa-ue-dot-tradycyjnego-wedzenia-analiza-slow-c-siekierskiego/,"Kon­sul­ta­cje nie ob­ję­ły drob­nych prze­twór­ców, bo ci nie mieli wów­czas swo­je­go sto­wa­rzy­sze­nia. Sto­wa­rzy­sze­nie Pro­du­cen­tów Wy­ro­bów Wę­dzo­nych Tra­dy­cyj­nie po­wsta­ło do­pie­ro teraz.",PRAWDA,0
4525,https://demagog.org.pl/wypowiedzi/bezrobocie-wsrod-kobiet-w-lodzi-sprawdzamy-wypowiedz-ewy-wojciak/,"Łódź wy­róż­nia się tym, że ma tych ko­biet szcze­gól­nie dużo, i że wła­śnie w Łodzi ko­bie­ty są w szcze­gól­ny spo­sób do­tknię­te kry­zy­sem eko­no­micz­nym.",FAŁSZ,0
4526,https://demagog.org.pl/wypowiedzi/jacek-saryusz-wolski-o-embargo-na-polska-wieprzowine-oraz-nabial/,"@jsa­ry­usz­wol­ski a Ukra­ina nadal ma em­bar­go na pol­ski na­biał i wie­przo­wi­nę. Bru­tal­na rze­czy­wi­stość.
— Ro­bert Wi­śniew­ski (@Ro­bWis­ski) maj 15, 2014
 ",MANIPULACJA,0
4527,https://demagog.org.pl/wypowiedzi/unijna-dyrektywa-o-tradycyjnym-wedzeniu-fact-check-slow-a-mularczyka/,"Roz­po­rządz. UE o za­ka­zie tra­dy­cyj­ne­go wę­dze­nia ude­rzy w 1300 pol­skich firm wę­dli­niar­skich, przy bez­czyn­no­ści rządu. pic.twitter.com/XZmDAF4B6l
— Ar­ka­diusz Mu­lar­czyk (@arek­mu­lar­czyk) maj 8, 2014
 ",FAŁSZ,0
4528,https://demagog.org.pl/wypowiedzi/weryfikujemy-slowa-rozy-thun-o-beatyfikacji-roberta-schumanna/,Ro­bert Schu­mann – jego pro­ces be­aty­fi­ka­cyj­ny się toczy,PRAWDA,0
4529,https://demagog.org.pl/wypowiedzi/nowe-regulacje-unijne-ws-bezpieczenstwa-samochodow/,"Zro­bi­li­śmy taką re­gu­la­cję, że we wszyst­kich sa­mo­cho­dach,które będą scho­dzi­ły z taśmy od roku 2016 ma być urzą­dze­nie, które w razie wy­bu­chu po­dusz­ki bez­pie­czeń­stwa wy­sy­ła sy­gnał, że tu i tu wy­da­rzył się wy­pa­dek, co w mie­ście skra­ca czas do­jaz­du po­mo­cy o 40%, a na wsi o 60%",PRAWDA,0
4530,https://demagog.org.pl/wypowiedzi/sytuacja-polakow-na-litwie-analiza-wypowiedzi-roberta-winnickiego/,"Po­la­cy na Li­twie są po­zba­wie­ni praw pi­sow­ni wła­snych na­zwisk, są ka­ra­ni wie­lo­ty­sięcz­ny­mi ka­ra­mi za dwu­ję­zycz­ne ta­blicz­ki na wła­snych do­mach, są ogra­bia­ni w pro­ce­sie nie­uczci­wej re­pry­wa­ty­za­cji
 ",PRAWDA,0
4531,https://demagog.org.pl/wypowiedzi/poparcie-dla-partii-eurosceptycznych-analiza-slow-roberta-winnickiego/,"Nasz bez­po­śred­ni so­jusz­nik par­tia na­ro­do­wa wę­gier­ska (JOB­BIK) uzy­skał ostat­nio 21% po­par­cia, eu­ro­scep­ty­cy w Au­strii cho­ciaż­by 1/3 po­par­cia.",PRAWDA,0
4532,https://demagog.org.pl/wypowiedzi/prezes-kompanii-weglowej-fact-check-wypowiedzi-leszka-millera/,"Kom­pa­nia Wę­glo­wa przez sie­dem mie­się­cy nie miała pre­ze­sa, a gdy zo­stał on po­wo­ła­ny, oka­zał się kan­dy­da­tem Plat­for­my Oby­wa­tel­skiej do PE.
— Le­szek Mil­ler (@Le­szek­Mil­ler) maj 6, 2014
 ",PRAWDA,0
4533,https://demagog.org.pl/wypowiedzi/kary-dla-ksiezy-za-pedofilie-sprawdzamy-joanne-senyszyn/,"W 2004-2013 za pe­do­fi­lię wy­rzu­co­no z Ko­ścio­ła 884 księ­źy,a 2572 uka­ra­no ła­god­niej.Głów­nie za prze­stęp­stwa z cza­sów św. Jana XXIII i św.JPII
— Jo­an­na Se­ny­szyn (@Jo­an­na­_Se­ny­szyn) maj 7, 2014
 ",MANIPULACJA,0
4534,https://demagog.org.pl/wypowiedzi/dochody-kompanii-weglowej-fact-check-slow-joachima-brudzinskiego/,"Pro­szę pani w 2011 roku, na kon­tach kom­pa­nii wę­glo­wej było zysku netto około 600 mi­lio­nów zło­tych, te pie­nią­dze wy­pa­ro­wa­ły.",MANIPULACJA,0
4535,https://demagog.org.pl/wypowiedzi/sprawdzamy-czy-prywatne-stocznie-finansuje-gazprom/,"Po pierw­sze kwe­stia firm pry­wat­nych, rze­ko­mo bez wpły­wu rządu nie­miec­kie­go, to jest pro­szę pani kwe­stia na przy­kład stocz­ni War­ne­mun­de czy w Ros­to­cku, rze­ko­mo pry­wat­ne, tylko wie pani kto wpom­po­wał w te stocz­nie pie­nią­dze umoż­li­wia­jąc ich pro­duk­cję, nie kto inny, jak wła­śnie Rosja i Gaz­prom.",NIEWERYFIKOWALNE,0
4536,https://demagog.org.pl/wypowiedzi/rozwoj-south-stream-z-pominieciem-polski-analiza-slow-j-brudzinskiego/,"Bo do­wia­du­je­my się wła­śnie dzi­siaj, że jeden z po­ten­ta­tów, po­ten­ta­tów au­striac­kich OMV jed­nak do­ga­dał się z Gaz­pro­mem i bę­dzie ko­lej­na nitka South Stre­amu z omi­nię­ciem Pol­ski, Ukra­iny",PRAWDA,0
4537,https://demagog.org.pl/wypowiedzi/weryfikujemy-jakie-sa-wydatki-niemiec-na-zielona-energie/,W tam­tym roku Niem­cy 12 Mi­liar­da Euro prze­zna­czy­ły na zie­lo­ną ener­gię.,FAŁSZ,0
4538,https://demagog.org.pl/wypowiedzi/polska-glowna-gospodarka-weglowa-w-ue-fact-check-r-winnickiego/,My w Pol­sce mamy go­spo­dar­kę w naj­więk­szym stop­niu z Kra­jów UE opar­tą o spa­la­nie węgla.,PRAWDA,0
4539,https://demagog.org.pl/wypowiedzi/subwencje-dla-stoczni-a-prawo-ue-analiza-slow-jaroslawa-gowina/,"Prawo UE za­bra­nia­ło sub­wen­cjo­no­wa­nia stocz­ni,  Po­la­cy się do­sto­so­wa­li i nie mają stocz­ni, a Niem­cy nie i mają stocz­nie.",FAŁSZ,0
4540,https://demagog.org.pl/wypowiedzi/czy-unia-moze-ustalac-podatki-weryfikacja-wypowiedzi-joanny-senyszyn/,"Usta­la­nie po­dat­ków nie jest w ge­stii Unii Eu­ro­pej­skiej, tylko w ge­ście Sejmu RP. Unia nie usta­la wspól­nych po­dat­ków.",MANIPULACJA,0
4541,https://demagog.org.pl/wypowiedzi/obecnosc-jaroslawa-gowina-na-posiedzeniach-rady-ue/,"Je­że­li mó­wi­my o po­li­ty­ce eu­ro­pej­skiej, a ktoś był mi­ni­strem przez dłuż­szy czas, z 7 rad dla mi­ni­strów spra­wie­dli­wo­ści, aku­rat pan Gowin nie był na żad­nej.",PRAWDA,0
4542,https://demagog.org.pl/wypowiedzi/weryfikujemy-ilosc-wojska-panstw-ue-i-stanow-zjednoczonych/,Mamy wię­cej woj­ska w Unii Eu­ro­pej­skiej w sumie niż mają Stany Zjed­no­czo­ne i ono jest droż­sze.,MANIPULACJA,0
4543,https://demagog.org.pl/wypowiedzi/poziom-pomocy-ue-dla-ukrainy-sprawdzamy-joanne-senyszyn/,"Mu­si­my mieć świa­do­mość, że ta pomoc – 11 mld EUR, w tym czę­ścio­wo po­przez zwol­nie­nie z ceł, co na­stą­pi­ło już w marcu, w więk­szo­ści 85% to­wa­rów prze­my­sło­wych, a także więk­szo­ści to­wa­rów rol­nych, no to na­praw­dę jest kro­pla w morzu, je­że­li cho­ciaż­by po­rów­na­my z tym co w Gre­cję Unia wpom­po­wa­ła 350 mld EUR",PRAWDA,0
4544,https://demagog.org.pl/wypowiedzi/jak-polacy-oceniaja-czlonkostwo-w-unii-europejskiej/,"Po­la­cy są na­ro­dem, który jest naj­bar­dziej za­do­wo­lo­ny z tego, że je­ste­śmy w Unii Eu­ro­pej­skiej (…).",MANIPULACJA,0
4545,https://demagog.org.pl/wypowiedzi/pozycja-waluty-euro-na-swiecie-fact-check-wypowiedzi-jana-hartmana/,Euro jest już dziś drugą po do­la­rze wa­lu­tą,PRAWDA,0
4546,https://demagog.org.pl/wypowiedzi/ilu-polakow-nie-chcialo-wejscia-do-ue-analiza-slow-krzysztofa-bosaka/,W re­fe­ren­dum 10 lat temu do Par­la­men­tu Eu­ro­pej­skie­go około 4 mi­lio­nów ludzi było prze­ciw­nych obec­no­ści Pol­ski w Unii Eu­ro­pej­skiej.,PRAWDA,0
4547,https://demagog.org.pl/wypowiedzi/wegiel-w-polskim-sektorze-energetycznym-fact-check-krzysztofa-bosaka/,"Mamy naj­wyż­szy udział wę­glo­wej ener­ge­ty­ki w na­szym sek­to­rze ener­ge­tycz­ny­mi. Unia Eu­ro­pej­ska zmu­sza nas do tego, byśmy z tego re­zy­gno­wa­li, byśmy po­no­si­li ogrom­ne do­dat­ko­we kosz­ty.",PRAWDA,0
4548,https://demagog.org.pl/wypowiedzi/wspolpraca-militarna-rosji-weryfikujemy-wypowiedz-krzysztofa-bosaka/,"Niem­cy wy­bu­do­wa­li no­wo­cze­sne cen­trum szko­le­nia Ro­sja­nom pod Mo­skwą, szko­le­nia woj­sko­we­go. Fran­cu­zi no­wo­cze­sne de­san­tow­ce sprze­da­ją Ro­sja­nom.",PRAWDA,0
4549,https://demagog.org.pl/wypowiedzi/wydatki-unii-na-obronnosc-analiza-slow-krzysztofa-iszkowskiego/,"W tej chwi­li pań­stwa Unii Eu­ro­pej­skiej, 28 państw w sumie wy­da­je na zbro­je­nia około 40% tego, co Stany Zjed­no­czo­ne.",PRAWDA,0
4550,https://demagog.org.pl/wypowiedzi/koszty-lotniska-w-modlinie-weryfikacja-slow-wlodzimierza-czarzastego/,[O lot­ni­sku] Mo­dlin kosz­to­wał pół mi­liar­da zło­tych,FAŁSZ,0
4551,https://demagog.org.pl/wypowiedzi/jakosc-zarzadzania-mazowszem-fact-check-wypowiedzi-w-czarzastego/,"Re­gio­nal­na Izba Ob­ra­chun­ko­wa, czyli ciało bar­dzo obiek­tyw­ne, stwier­dzi­ło nie­daw­no, że Ma­zow­sze po pro­stu jest źle za­rzą­dza­ne.",PRAWDA,0
4552,https://demagog.org.pl/wypowiedzi/jaki-jest-poziom-bezrobocia-w-powiatach-na-mazowszu/,"Pan Stru­zik rzą­dzi Ma­zow­szem już 12 lat i po tych 12 la­tach mamy taką sy­tu­ację, że mamy prz­yn­ajmniej dwa po­wia­ty, to zna­czy Szy­dło­wiec… szy­dłow­ski… szy­dło­wiec­ki, prze­pra­szam, i ra­dom­ski, nie Radom, tylko i ra­dom­ski, w któ­rych jest naj­więk­sze bez­ro­bo­cie w Pol­sce, bo w Szy­dłow­cu jest bez­ro­bo­cie 38%.",PRAWDA,0
4553,https://demagog.org.pl/wypowiedzi/wlodzimierz-czarzasty-o-wynikach-ruchu-palikota/,"Ale mówi pan o An­drze­ju Ro­zen­ku, o oso­bie z tej par­tii, która się na­zy­wa Ruch Pa­li­ko­ta, która ma w tych ostat­nich ba­da­niach 3%.",PRAWDA,0
4554,https://demagog.org.pl/wypowiedzi/sprawdzamy-co-powiedzial-wlodzimierz-czarzasty-o-wynikach-sld/,"Je­że­li cho­dzi o te no­to­wa­nia, to chcia­łem panu po­wie­dzieć, że aku­rat ten ośro­dek, czte­ry ostat­nie ba­da­nia, star­to­wa­li­śmy z 5%, w tej chwi­li mamy 11, są no­to­wa­nia, w któ­rych mamy i 15.",MANIPULACJA,0
4555,https://demagog.org.pl/wypowiedzi/unii-grozi-bankructwo-i-wojna-sprawdzamy-slowa-janusza-korwin-mikke/,"Trzy lata temu pan Ro­stow­ski zwró­cił uwagę, iż grozi nam wojna. A w li­sto­pa­dzie 2011 r. [Ro­stow­ski] udzie­lił wy­wia­du “Frank­fur­ter Al­l­ge­me­ine Ze­itung”, w któ­rym po­twier­dził, że wojna jest je­dy­nym spo­so­bem unik­nię­cia kom­pro­mi­ta­cji, jaką jest ban­kruc­two.
 ",MANIPULACJA,0
4556,https://demagog.org.pl/wypowiedzi/przylaczenie-krymu-do-rosji-analiza-slow-janusza-korwin-mikke/,"Rada Naj­wyż­sza Ta­ta­rów przy­je­cha­ła na Krym na­ma­wiać, by gło­so­wa­li za przy­łą­cze­niem [do Rosji].",NIEWERYFIKOWALNE,0
4557,https://demagog.org.pl/wypowiedzi/sprawdzamy-jaki-jest-stosunek-rosji-do-tatarow-na-krymie/,"I rze­czy­wi­ście, Jego Eks­ce­len­cja Wła­di­mir Putin do­trzy­mał obiet­ni­cy a po­nad­to ofi­cjal­nie po­tę­pił wy­sie­dle­nie Ta­ta­rów z Krymu i na­zwał to lu­do­bój­stwem.",PRAWDA,0
4558,https://demagog.org.pl/wypowiedzi/kto-chcial-niezaleznego-krymu-fact-check-wypowiedzi-j-korwin-mikke/,"Na Kry­mie mie­li­śmy do czy­nie­nia z tym, że 90% miesz­kań­ców chcia­ło zrzu­cić jarz­mo ukra­iń­skie.",FAŁSZ,0
4559,https://demagog.org.pl/wypowiedzi/rozmowy-na-linii-ue-ukraina-sprawdzamy-slowa-janusza-korwin-mikke/,"[Ja­nu­ko­wycz] serio roz­ma­wiał i zre­zy­gno­wał do­pie­ro gdy UE za­żą­da­ła, by Ukra­ina olała le­gal­ny wyrok sądu w spra­wie pani Ty­mo­szen­ko",FAŁSZ,0
4560,https://demagog.org.pl/wypowiedzi/katechizm-kosciola-o-karze-smierci-fact-check-janusza-korwin-mikke/,"Pa­pież [Jan Paweł II] pod­pi­sał Ka­te­chizm Ko­ścio­ła ka­to­lic­kie­go, w któ­rym jest na­pi­sa­ne, że wła­dza świec­ka ma prawo ka­ra­nia śmier­cią w spra­wach naj­wyż­szej wagi.",PRAWDA,0
4561,https://demagog.org.pl/wypowiedzi/notowania-pis-po-katastrofie-smolenskiej-analiza-slow-j-korwin-mikke/,Po 10 kwiet­nia [2010] (…) no­to­wa­nia PiS (…) spa­dły.,FAŁSZ,0
4562,https://demagog.org.pl/wypowiedzi/ktore-kraje-zamierzaja-przyjac-euro-analiza-wypowiedzi-rozy-thun/,"Na razie do­oko­ła nas wszyst­kie kraje wcho­dzą do euro, które jesz­cze nie we­szły. Litwa wcho­dzi na końcu tego roku. Cze­chy po­wie­dzia­ły, że wcho­dzą w naj­bliż­szym cza­sie",MANIPULACJA,0
4563,https://demagog.org.pl/wypowiedzi/koszty-administracji-w-ue-fact-check-wypowiedzi-rozy-thun/,Z tego 1% [bu­dże­tu UE] mniej wię­cej 5-7% na całą ad­mi­ni­stra­cję [UE].,PRAWDA,0
4564,https://demagog.org.pl/wypowiedzi/pkb-krajow-unii-a-budzet-wspolnoty-weryfikacja-wypowiedzi-rozy-thun/,Cały bu­dżet UE to jest 1% sumy PKB wszyst­kich kra­jów człon­kow­skich,PRAWDA,0
4565,https://demagog.org.pl/wypowiedzi/miejsca-pracy-w-unii-europejskiej-analiza-wypowiedzi-rozy-thun/,Małe i śred­nie przed­się­bior­stwa to jest w UE całej – 85% miejsc pracy.,FAŁSZ,0
4566,https://demagog.org.pl/wypowiedzi/unijne-normy-benzoapirenu-fact-check-wypowiedzi-rozy-thun/,"Jest tylko ben­zo­pi­ren, który jest kan­ce­ro­gen­ny, czyli ra­ko­twór­czy – ma się mie­ścić w tej kieł­ba­sie, czy we wszyst­kich wę­dzo­nych pro­duk­tach w gra­ni­cach 2 mi­kro­gra­mów na ki­lo­gram pro­duk­tu.",PRAWDA,0
4567,https://demagog.org.pl/wypowiedzi/kto-wydal-unijne-rozporzadzenie-analiza-slow-rozy-thun/,Po dru­gie – to [roz­po­rzą­dze­nie o wę­dzon­kach] nie Par­la­ment Eu­ro­pej­ski tylko w Ko­mi­sji Eu­ro­pej­skiej.,PRAWDA,0
4568,https://demagog.org.pl/wypowiedzi/czy-istnieje-zakaz-wedzenia-kielbasy-fact-check-wypowiedzi-rozy-thun/,"Nie ma za­ka­zu wę­dze­nia kieł­ba­sy, żeby była ja­sność.",PRAWDA,0
4569,https://demagog.org.pl/wypowiedzi/ktory-podmiot-unijne-rozporzadzenie-o-wedzonkach/,"Pani [Róża Thun] jest w Par­la­men­cie Eu­ro­pej­skim i ro­zu­miem, że Pani przy­ło­ży­ła do tego rękę [roz­po­rządz­nie o wę­dzon­kach]",FAŁSZ,0
4570,https://demagog.org.pl/wypowiedzi/liczba-unijnych-aktow-prawnych-fact-check-wypowiedzi-stanislawa-zoltka/,"Idio­tycz­ne dy­rek­ty­wy i roz­po­rzą­dze­nia – oczy­wi­ście nie przy­to­czę, bo jest ich 3 mi­lio­ny 753 ty­się­cy.
 ",FAŁSZ,0
4571,https://demagog.org.pl/wypowiedzi/polska-w-programie-gwarancji-dla-mlodziezy-co-powiedzial-jan-hartman/,Pol­ska bę­dzie par­ty­cy­po­wa­ła [w pro­gra­mie gwa­ran­cji dla mło­dzie­ży] nawet w wy­mia­rze mi­liar­da zło­tych.,NIEWERYFIKOWALNE,0
4572,https://demagog.org.pl/wypowiedzi/poziom-bezrobocia-mlodych-w-unii-analiza-wypowiedzi-jana-hartmana/,"W nie­któ­rych re­gio­nach [UE, bez­ro­bo­cie wśród mło­dych] sięga 50% – prze­cięt­nie to jest około 25%.",PRAWDA,0
4573,https://demagog.org.pl/wypowiedzi/wysokosc-budzetu-unii-europejskiej-analiza-slow-joanny-senyszyn/,Bu­dżet Unii wy­no­si re­al­nie 908 mi­liar­dów euro.,PRAWDA,0
4574,https://demagog.org.pl/wypowiedzi/budzet-ue-na-jednego-mieszkanca-fact-check-wypowiedzi-j-senyszyn/,To jest kwota 244 euro na jed­ne­go Eu­ro­pej­czy­ka – miesz­kań­ca UE rocz­nie.,PRAWDA,0
4575,https://demagog.org.pl/wypowiedzi/jaki-jest-budzetu-unii-w-stosunku-do-pkb-czlonkow/,Bu­dżet Unii to jest za­le­d­wie 1% PKB państw człon­kow­skich.,PRAWDA,0
4576,https://demagog.org.pl/wypowiedzi/gwarancje-dla-mlodziezy-w-ue-weryfikacja-slow-joanny-senyszyn/,"Dą­ży­my [so­cja­li­ści w PE] do tego, aby te gwa­ran­cje dla mło­dzie­ży obej­mo­wa­ły ludzi do 30 roku życia.",PRAWDA,0
4577,https://demagog.org.pl/wypowiedzi/jak-wyglada-dzialanie-programu-gwarancje-dla-mlodziezy/,"Dla­te­go UE stwo­rzy­ła pro­jekt “Gwa­ran­cje dla mło­dzie­ży”, aby każdy młody czło­wiek do 25 roku życia mógł w krót­kim cza­sie do­stać pro­po­zy­cję pracy lub ewen­tu­al­nie pro­po­zy­cję szko­le­nia, jeśli aku­rat dla niego pracy nie ma.",PRAWDA,0
4578,https://demagog.org.pl/wypowiedzi/ilu-mlodych-jest-bezrobotnych-w-ue-fact-check-wypowiedzi-j-senyszyn/,W Unii Eu­ro­pej­skiej jest 27 mln bez­ro­bot­nych. W tym ¼ to mło­dzież.,FAŁSZ,0
4579,https://demagog.org.pl/wypowiedzi/zrodla-energii-we-francji-weryfikujemy-wypowiedz-roberta-winnickiego/,[We Fran­cji] 90% ener­gii elek­trycz­nej pro­du­ku­ją z atomu,FAŁSZ,0
4580,https://demagog.org.pl/wypowiedzi/poziom-bezrobocia-w-hiszpanii-analizujemy-slowa-roberta-winnickiego/,No to mamy teraz Hisz­pa­nię – 25 do 30 % bez­ro­bo­cia. [W Hisz­pa­nii] ponad 50% bez­ro­bo­cia wśród naj­młod­szych rocz­ni­ków.,PRAWDA,0
4581,https://demagog.org.pl/wypowiedzi/ilosc-patentow-w-polsce-weryfikacja-wypowiedzi-lukasza-gibaly/,0,MANIPULACJA,0
4582,https://demagog.org.pl/wypowiedzi/gdzie-trafiaja-nasze-podatki-sprawdzamy-slowa-marka-migalskiego/,"Na drogi każdy Polak płaci 349 pln rocz­nie. Hmmm, moze by więc bu­do­wać drogi, a nie pła­cić do UE,zeby nam wy­bu­do­wa­ła drogi? Za pro­ste?
— Marek Mi­gal­ski (@mmi­gal­ski) kwie­cień 30, 2014
 ",PRAWDA,0
4583,https://demagog.org.pl/wypowiedzi/ile-polacy-placa-do-budzetu-ue-fact-check-slow-marka-migalskiego/,"Skład­ka każ­de­go Po­la­ka do bu­dże­tu UE to 477 pln rocz­nie. Ale za to mo­że­cie sobie po­ogla­dac spoty.
— Marek Mi­gal­ski (@mmi­gal­ski) kwie­cień 30, 2014
 ",PRAWDA,0
4584,https://demagog.org.pl/wypowiedzi/czy-prawo-w-polsce-jest-wynikiem-prawa-unii-europejskiej/,"80 proc. prawa, które obo­wią­zu­je w Pol­sce jest sta­no­wio­ne w Unii Eu­ro­pej­skiej",NIEWERYFIKOWALNE,0
4585,https://demagog.org.pl/wypowiedzi/wyniki-sondazy-ulicznych-sprawdzamy-wypowiedz-janusza-palikota/,"Wczo­raj w son­da­żu ulicz­nym e-wy­bo­ry mamy 8 proc., też to jest dobry wynik.",PRAWDA,0
4586,https://demagog.org.pl/wypowiedzi/sondaze-regionalne-fact-check-wypowiedzi-janusza-palikota/,"Mamy wła­śnie świe­że son­da­że re­gio­nal­ne, Ka­lisz wy­gry­wa w War­sza­wie, Kutz goni Buzka, choć wciąż jest drugi, Hart­man wy­prze­dził Se­ny­szyn, a Si­wiec Ły­bac­ką, mamy w tej chwi­li 11 proc. we­dług tego son­da­żu, je­stem pe­wien…",NIEWERYFIKOWALNE,0
4587,https://demagog.org.pl/wypowiedzi/wierzacy-w-polsce-weryfikujemy-wypowiedz-janusza-palikota/,"No tak, 20 proc. Po­la­ków modli się poza Ko­ścio­łem, a tylko 40 proc. re­gu­lar­nie cho­dzi do ko­ścio­ła.",MANIPULACJA,0
4588,https://demagog.org.pl/wypowiedzi/pozew-w-trybie-wyborczym-analiza-wypowiedzi-marka-migalskiego/,"Po­dob­no PO i DT nie pozwa @Pi­skor­ski­_Pa­wel No to ja juz mam ja­sność co do tego, kto jest tu ok. Zwłasz­cza, ze mo­gli­by to za­ła­twić w 24h.
— Marek Mi­gal­ski (@mmi­gal­ski) kwie­cień 28, 2014
 Przy­po­mi­nam bo­wiem, ze je­ste­śmy w cza­sie kam­pa­nii, wiec wyrok mu­siał­by za­paść w ciagu 24h. Taka oka­zja, zeby sie oczy­ścić, a tu nic….
— Marek Mi­gal­ski (@mmi­gal­ski) kwie­cień 28, 2014
 ",FAŁSZ,0
4589,https://demagog.org.pl/wypowiedzi/ksztalt-wzrostu-poziomu-pkb-w-polsce-wg-funduszu-walutowego/,"Mię­dzy­na­ro­do­wy Fun­dusz Wa­lu­to­wy, który po­ka­zał Pol­skę w samej czo­łów­ce jako li­de­ra wzro­stu PKB w całej Unii Eu­ro­pej­skiej na po­zio­mie 3,1%, pod­niósł te wcze­śniej­sze pro­gno­zy, wy­prze­dza­my Wiel­ką Bry­ta­nię.
Pol­skie Radio Pro­gram I, 22.04.2014",PRAWDA,22-04-2014
4590,https://demagog.org.pl/wypowiedzi/wyroki-w-sprawie-przemocy-domowej-sprawdzamy-slowa-c-wasika/,"Ale mówię, że wła­śnie wcale te sta­ty­sty­ki nie są takie ładne, że tak to okre­ślę, bo ponad np. 80% ska­za­nych [za znę­ca­nie się nad ro­dzi­ną] do­sta­je wyrok w za­wie­sze­niu i wra­ca­ją póź­niej czę­sto do domu.
De­ba­ta po­li­tycz­na Je­dyn­ki 29.04.2014",PRAWDA,0
4591,https://demagog.org.pl/wypowiedzi/debata-nad-konwencja-rady-europy-o-zapobieganiu-przemocy-domowej/,"By­li­śmy ostat­nim kra­jem, w któ­rym gwałt nie był ści­ga­ny z urzę­du, tylko na wnio­sek ofia­ry.
De­ba­ta po­li­tycz­na Je­dyn­ki 29.04.2014",FAŁSZ,0
4592,https://demagog.org.pl/wypowiedzi/ruchu-na-granicy-polsko-ukrainskiej-analiza-slow-b-sienkiewicza/,"Ruch jest ab­so­lut­nie w nor­mie, waha się mie­dzy 38-42 tys. prze­kro­czeń do­bo­wo, na całej wschod­niej gra­ni­cy. Mamy rów­no­cze­śnie – od po­cząt­ku lu­te­go – ja­kieś 214 wnio­sków o sta­tus uchodź­ców zło­żo­ny ze stro­ny oby­wa­te­li ukra­iń­skich. Mie­sięcz­nie – prze­cięt­nie – to jest około 1 tys. 500 wnio­sków, w związ­ku z czym w ogóle nie ist­nie­je ten pro­blem.",FAŁSZ,0
4593,https://demagog.org.pl/wypowiedzi/rozwoj-gospodarczy-polski-na-tle-ue-sprawdzamy-slowa-leszka-millera/,"Pol­ska wy­prze­dza tylko takie po­tę­gi eu­ro­pej­skie, jak Łotwa, Węgry, Ru­mu­nia i Buł­ga­ria. Tu nie ma się z czego cie­szyć.",FAŁSZ,0
4594,https://demagog.org.pl/wypowiedzi/poziom-pkb-w-polsce-weryfikujemy-wypowiedz-leszka-millera/,"Oczy­wi­ście, bo ja uwa­żam, że te dzie­sięć lat to jest dobry czas dla Pol­ski, cho­ciaż trze­ba też pa­mię­tać, że jeśli cho­dzi o PKB na miesz­kań­ca, osią­gnę­li­śmy 66 proc. śred­nie­go unij­ne­go.",PRAWDA,0
4595,https://demagog.org.pl/wypowiedzi/kompromis-ws-swiadczen-pielegnacyjnych-sprawdzamy-a-mularczyka/,"17 dnio­wy pro­test matek dzie­ci nie­peł­no­spr. w Sej­mie – świad­cze­nia pie­lę­gna­cyj­ne pod­nie­sio­ne i wa­lo­ry­zo­wa­ne, 30.04 Okra­gły Stół. Gra­tu­la­cje!
— Ar­ka­diusz Mu­lar­czyk (@arek­mu­lar­czyk) kwie­cień 24, 2014
 ",PRAWDA,0
4596,https://demagog.org.pl/wypowiedzi/projekt-o-edukacji-seksualnej-weryfikacja-wypowiedzi-wandy-nowickiej/,"PO po­zba­wi­ła mło­dzież prawa do edu­ka­cji sek­su­al­nej­Nie­jed­no dziec­ko po­nie­sie skut­ki tej że­nu­ją­cej i szko­dli­wej de­cy­zji http://t.co/19TfVppucL
— Wanda No­wic­ka (@Wan­da­No­wic­ka) kwie­cień 24, 2014
 ",MANIPULACJA,0
4597,https://demagog.org.pl/wypowiedzi/pomoc-finansowa-dla-ukrainy-weryfikujemy-slowa-j-lewandowskiego/,"Nie, nie, oczy­wi­ście, to jest mi­liard 610 po­ży­czek pod gwa­ran­cje bu­dże­tu eu­ro­pej­skie­go, które wy­trzy­ma­my, ale oprócz tego mi­liard 400 mi­lio­nów gran­tów przez kilka lat w ra­mach po­li­ty­ki są­siedz­twa, to jest tzw. bu­do­wa­nie pań­stwa ukra­iń­skie­go po­przez pro­jek­ty na­pra­wia­ją­ce pań­stwo, i do tego po­życz­ki za­cią­ga­ne już mocą in­sty­tu­cji z nami spo­krew­nio­nych, czyli Eu­ro­pej­ski Bank In­we­sty­cyj­ny i Eu­ro­pej­ski Bank Od­bu­do­wy i Roz­wo­ju, i to w sumie wy­cho­dzi 11 mi­liar­dów euro, czyli tyle mniej wię­cej, ile ofe­ro­wał, prze­ku­pu­jąc Ja­nu­ko­wy­cza Putin  je­sie­nią ze­szłe­go roku, tylko że do tego do­cho­dzi wiel­ka pomoc Mię­dzy­na­ro­do­we­go Fun­du­szu Wa­lu­to­we­go i prz­yn­ajmniej mi­liard z Wa­szyng­to­nu.
 ",PRAWDA,0
